ID,Subject,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,cheating,G1,G2,G3,G4,G3_dif,G4_dif
434426,Por,MS,F,16,R,LE3,T,2,2,other,other,course,mother,1,3,0,no,yes,no,no,no,yes,no,yes,4.0,3,3,2.0,2.0,5,2,yes,11,11,11,satisfactory,5.5,unsatisfactory
434548,Math,GP,M,18,U,GT3,T,2,1,other,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5.0,2,4,1.0,2.0,4,8,no,15,14,14,good,12.0,satisfactory
434978,Math,GP,M,16,U,GT3,T,4,4,services,services,other,mother,1,1,0,yes,yes,yes,yes,yes,yes,yes,no,4.0,5,5,5.0,5.0,4,14,yes,7,7,5,unsatisfactory,0,unsatisfactory
434990,Por,GP,M,16,U,GT3,T,4,4,health,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,1.0,4,4,1.0,4.0,5,4,no,12,13,13,satisfactory,12.0,satisfactory
435244,Por,GP,F,16,U,GT3,T,4,3,other,at-home,course,mother,1,3,0,yes,yes,no,no,yes,yes,yes,no,5.0,3,5,1.0,1.0,3,2,no,12,13,13,satisfactory,12.5,satisfactory
435403,Math,GP,M,17,U,LE3,A,3,2,teacher,services,home,mother,1,1,1,no,no,no,no,yes,yes,yes,no,4.0,4,4,3.0,4.0,3,19,yes,11,9,10,satisfactory,0,unsatisfactory
436413,Math,GP,F,16,U,LE3,t,3,1,other,other,home,father,1,2,0,yes,yes,no,no,yes,yes,no,no,3.0,3,3,2.0,3.0,2,4,no,7,6,6,unsatisfactory,5.0,unsatisfactory
439005,Math,GP,F,16,R,GT3,T,3,3,services,other,reputation,father,1,3,1,yes,yes,no,yes,yes,yes,yes,no,4.0,1,2,1.0,1.0,2,0,no,7,10,10,satisfactory,9.0,satisfactory
439080,Math,GP,F,16,U,GT3,A,3,1,services,other,course,mother,1,2,3,no,yes,yes,no,yes,yes,yes,no,2.0,3,3,2.0,2.0,4,5,no,7,7,7,unsatisfactory,2.75,unsatisfactory
440884,Math,GP,M,18,U,LE3,T,4,3,teacher,services,course,mother,2,1,0,no,no,yes,yes,yes,yes,yes,no,4.0,2,3,1.0,2.0,1,8,no,10,11,10,satisfactory,8.0,satisfactory
446326,Por,GP,F,17,R,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,4.0,4,4,1.0,1.0,5,2,no,15,16,17,good,16.5,good
446799,Por,GP,M,15,U,GT3,T,4,4,other,teacher,reputation,father,2,2,0,no,yes,no,yes,yes,yes,no,no,4.0,4,3,1.0,1.0,2,4,no,16,15,16,good,15.0,good
447627,Math,GP,F,17,U,GT3,T,4,3,health,services,reputation,mother,1,3,0,no,yes,yes,no,yes,yes,yes,no,4.0,2,2,1.0,2.0,3,0,yes,15,15,15,good,10.0,satisfactory
449014,Math,GP,M,16,U,GT3,T,3,2,at_home,other,reputation,mother,2,3,0,no,no,no,yes,yes,yes,yes,yes,5.0,3,3,1.0,3.0,2,10,no,11,9,10,satisfactory,7.5,unsatisfactory
449755,Por,GP,M,15,U,GT3,T,2,2,services,services,home,father,1,4,0,no,yes,no,yes,yes,yes,yes,no,5.0,5,4,1.0,2.0,5,6,no,14,13,13,satisfactory,11.5,satisfactory
450164,Por,MS,F,18,R,LE3,A,4,2,teacher,other,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5.0,3,1,1.0,1.0,5,0,no,5,0,0,unsatisfactory,0.0,unsatisfactory
451082,Por,MS,F,18,U,LE3,T,1,1,at_home,services,course,father,2,3,0,no,no,no,no,yes,yes,yes,no,5.0,3,2,1.0,1.0,4,0,no,19,17,18,excellent,18.0,excellent
451337,Math,MS,F,18,R,GT3,T,4,4,other,teacher,other,father,3,2,0,no,yes,yes,no,no,yes,yes,yes,3.0,2,2,4.0,2.0,5,10,no,14,12,11,satisfactory,8.5,satisfactory
452499,Por,GP,F,16,U,LE3,T,2,2,at_home,other,course,mother,1,2,0,no,yes,no,no,yes,yes,no,no,4.0,3,4,1.0,2.0,2,6,no,13,11,11,satisfactory,9.5,satisfactory
452716,Math,GP,M,15,U,GT3,T,3,4,other,other,reputation,father,1,1,0,no,no,no,no,yes,yes,yes,no,3.0,4,3,1.0,2.0,4,6,no,14,13,13,satisfactory,11.5,satisfactory
452839,Por,MS,F,18,U,GT3,T,4,4,teacher,teacher,reputation,mother,2,2,0,no,no,no,yes,no,yes,yes,no,4.0,3,5,1.0,2.0,1,0,yes,18,18,18,excellent,13.0,satisfactory
452992,Por,GP,F,16,U,GT3,T,2,2,at_home,other,home,mother,1,2,1,yes,no,no,yes,yes,yes,yes,no,3.0,1,2,1.0,1.0,5,12,no,8,10,10,satisfactory,6.0,unsatisfactory
453908,Por,GP,M,18,R,GT3,T,2,3,other,services,reputation,father,1,1,0,no,no,no,no,yes,yes,yes,no,3.0,1,3,4.0,5.0,4,13,no,13,14,14,good,10.75,satisfactory
454104,Por,GP,F,17,R,LE3,A,1,4,other,other,course,other,4,1,1,no,yes,no,no,yes,yes,yes,no,5.0,5,4,1.0,1.0,5,14,no,9,9,8,satisfactory,3.5,unsatisfactory
455088,Por,MS,M,18,R,GT3,T,2,1,other,other,other,mother,2,1,0,no,no,no,yes,no,yes,yes,yes,4.0,4,3,1.0,3.0,5,0,no,7,7,0,unsatisfactory,0.0,unsatisfactory
455906,Math,GP,M,17,R,LE3,T,2,1,at_home,other,course,mother,2,1,2,no,no,no,yes,yes,no,yes,yes,3.0,3,2,2.0,2.0,5,0,no,7,6,0,unsatisfactory,0,unsatisfactory
457807,Por,GP,M,15,U,GT3,T,2,3,other,services,course,father,1,1,0,yes,yes,no,yes,no,yes,yes,yes,3.0,2,2,1.0,3.0,3,0,yes,11,11,12,satisfactory,7.0,unsatisfactory
458330,Math,GP,M,16,R,GT3,T,2,1,other,other,course,mother,2,1,0,no,no,no,yes,no,yes,no,no,3.0,3,2,1.0,3.0,3,0,no,8,9,8,satisfactory,8.0,satisfactory
459300,Math,GP,F,15,U,GT3,T,1,2,at_home,services,course,mother,1,2,0,no,no,no,no,no,yes,yes,no,3.0,2,3,1.0,2.0,1,2,no,16,15,15,good,14.5,good
459384,Por,MS,F,15,R,GT3,T,1,1,at_home,other,home,father,2,2,0,no,yes,no,yes,yes,yes,yes,no,4.0,3,3,1.0,1.0,2,1,yes,11,10,11,satisfactory,5.75,unsatisfactory
459915,Math,GP,M,16,R,GT3,A,4,4,other,teacher,reputation,mother,2,3,0,no,yes,no,yes,yes,yes,yes,yes,2.0,4,3,1.0,1.0,5,7,no,15,16,15,good,13.25,satisfactory
460180,Por,MS,F,18,U,GT3,T,1,2,other,other,course,father,1,2,1,no,yes,no,yes,yes,yes,yes,yes,3.0,4,4,2.0,3.0,5,9,no,9,8,8,satisfactory,4.75,unsatisfactory
461012,Math,GP,F,18,U,GT3,T,2,4,services,at_home,reputation,other,1,2,1,no,yes,yes,yes,yes,yes,yes,no,4.0,4,3,1.0,1.0,3,8,no,14,12,12,satisfactory,9.0,satisfactory
463604,Por,GP,F,16,U,GT3,T,4,2,health,services,home,father,1,2,0,no,no,no,no,yes,yes,yes,yes,4.0,2,3,1.0,1.0,3,0,no,17,17,18,excellent,18.0,excellent
464316,Math,GP,F,16,U,GT3,A,2,1,other,other,other,mother,1,2,0,no,no,yes,yes,yes,yes,yes,yes,5.0,3,4,1.0,1.0,2,8,no,8,9,10,satisfactory,8.0,satisfactory
464937,Math,GP,M,17,U,LE3,T,4,4,services,other,home,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,5.0,3,5,4.0,5.0,3,13,no,12,12,13,satisfactory,9.75,satisfactory
465585,Por,GP,F,18,U,GT3,T,3,2,services,other,home,mother,1,2,0,no,yes,no,yes,no,yes,yes,yes,3.0,1,2,1.0,2.0,1,4,no,10,13,13,satisfactory,12.0,satisfactory
466451,Math,GP,F,17,U,GT3,A,2,1,other,other,course,mother,2,3,0,no,no,no,yes,yes,yes,yes,yes,3.0,2,3,1.0,1.0,3,10,no,12,10,12,satisfactory,9.5,satisfactory
468548,Por,GP,M,15,U,GT3,T,4,3,teacher,other,reputation,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4.0,4,1,1.0,1.0,1,0,no,12,13,14,good,14.0,good
469435,Math,MS,M,19,R,GT3,T,1,1,other,other,home,other,3,1,1,no,yes,no,no,yes,yes,yes,no,1.0,4,4,3.0,3.0,5,4,yes,8,8,8,satisfactory,1.0,unsatisfactory
469451,Math,GP,F,15,U,GT3,T,4,2,other,other,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,5.0,3,3,1.0,3.0,1,4,no,13,14,14,good,13.0,satisfactory
471883,Por,GP,M,16,R,GT3,T,4,2,teacher,services,other,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4.0,3,3,3.0,4.0,3,8,yes,10,9,11,satisfactory,4.0,unsatisfactory
473596,Por,MS,F,19,U,GT3,T,1,1,at_home,services,course,mother,1,3,1,no,no,no,yes,yes,no,no,yes,5.0,3,1,1.0,1.0,3,6,no,7,9,9,satisfactory,6.5,unsatisfactory
473711,Math,GP,F,18,R,GT3,T,2,1,other,other,reputation,mother,2,2,0,no,yes,no,no,yes,no,yes,yes,4.0,3,5,1.0,2.0,3,0,no,6,0,0,unsatisfactory,0.0,unsatisfactory
474506,Math,GP,F,15,R,GT3,T,2,4,services,health,course,mother,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,4.0,3,2,1.0,1.0,5,2,no,10,9,8,satisfactory,7.5,unsatisfactory
474774,Por,GP,M,16,U,GT3,T,3,1,other,other,reputation,father,2,4,0,no,yes,no,no,yes,yes,yes,no,4.0,3,2,1.0,1.0,5,2,no,13,11,11,satisfactory,10.5,satisfactory
475301,Por,MS,M,18,U,LE3,T,1,2,at_home,services,home,mother,2,1,0,no,yes,no,no,no,yes,no,no,4.0,1,4,5.0,5.0,1,8,no,10,11,11,satisfactory,9.0,satisfactory
475922,Math,GP,F,17,U,GT3,T,4,3,other,other,reputation,mother,1,2,2,no,no,yes,no,yes,yes,yes,yes,3.0,4,5,2.0,4.0,1,22,no,6,6,4,unsatisfactory,0,unsatisfactory
476869,Por,GP,M,15,U,GT3,T,2,2,other,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4.0,2,2,1.0,2.0,5,8,no,11,12,12,satisfactory,10.0,satisfactory
477017,Por,GP,M,16,U,LE3,T,4,2,teacher,other,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,4.0,5,1,1.0,3.0,5,0,no,12,13,14,good,14.0,good
478451,Math,GP,F,17,R,GT3,T,2,2,other,other,reputation,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5.0,3,2,1.0,2.0,3,18,no,7,6,6,unsatisfactory,1.5,unsatisfactory
480013,Por,GP,M,17,R,GT3,T,2,2,services,other,course,mother,4,1,0,no,yes,no,no,yes,yes,yes,no,4.0,4,5,5.0,5.0,4,2,yes,11,10,10,satisfactory,4.5,unsatisfactory
480075,Por,MS,M,16,U,LE3,T,2,1,at_home,services,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,no,2.0,4,3,2.0,3.0,4,4,no,10,8,10,satisfactory,9.0,satisfactory
481334,Math,GP,M,18,R,GT3,T,4,3,teacher,services,course,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,5.0,3,2,1.0,2.0,4,9,no,16,15,16,good,13.75,satisfactory
481458,Por,GP,M,19,R,GT3,T,3,3,other,services,reputation,father,1,2,0,no,no,no,yes,yes,yes,no,yes,4.0,5,3,1.0,2.0,5,0,no,10,10,11,satisfactory,11.0,satisfactory
483276,Por,GP,F,19,U,GT3,T,4,4,teacher,other,home,other,1,1,1,no,yes,no,no,yes,yes,yes,yes,3.0,2,5,4.0,4.0,5,5,no,9,10,11,satisfactory,8.75,satisfactory
483753,Math,GP,F,15,R,GT3,T,3,4,services,health,course,mother,1,3,0,yes,yes,yes,yes,yes,yes,yes,no,4.0,3,2,1.0,1.0,5,2,no,12,12,11,satisfactory,10.5,satisfactory
485397,Por,GP,F,18,R,GT3,T,2,2,other,other,home,mother,1,2,0,yes,no,no,no,yes,yes,no,no,3.0,2,3,1.0,1.0,5,4,no,11,11,13,satisfactory,12.0,satisfactory
485892,Por,GP,F,15,U,LE3,T,3,2,services,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4.0,4,4,1.0,1.0,5,4,no,12,11,11,satisfactory,10.0,satisfactory
486071,Math,GP,F,18,U,GT3,T,1,1,other,other,home,mother,2,2,0,yes,no,no,yes,yes,yes,yes,no,5.0,4,4,1.0,1.0,4,4,no,8,9,10,satisfactory,9.0,satisfactory
486246,Por,GP,F,15,U,GT3,T,4,4,services,teacher,other,father,1,2,0,yes,yes,no,yes,no,yes,yes,no,1.0,4,4,1.0,1.0,3,2,no,13,12,12,satisfactory,11.5,satisfactory
486458,Por,GP,F,16,U,LE3,T,3,1,other,other,home,father,1,2,0,yes,yes,no,no,yes,yes,no,no,3.0,3,3,2.0,3.0,2,0,no,12,13,12,satisfactory,12.0,satisfactory
487973,Por,GP,M,17,U,GT3,T,4,3,other,other,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,5.0,2,3,1.0,1.0,2,4,no,11,11,13,satisfactory,12.0,satisfactory
488366,Por,GP,F,18,U,GT3,T,2,3,at_home,other,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4.0,3,3,1.0,2.0,3,0,no,11,12,14,good,14.0,good
488716,Por,MS,M,18,U,GT3,T,3,3,at_home,at-home,course,mother,1,2,2,no,yes,no,yes,yes,no,yes,no,4.0,4,5,1.0,3.0,3,9,no,4,8,8,satisfactory,3.75,unsatisfactory
489063,Por,GP,F,15,R,GT3,T,3,4,services,teacher,course,father,2,3,0,no,yes,no,no,yes,yes,yes,yes,4.0,2,2,2.0,2.0,5,0,no,10,11,12,satisfactory,12.0,satisfactory
492293,Por,GP,F,17,U,GT3,A,4,4,other,teacher,home,mother,2,2,0,yes,yes,no,no,yes,yes,no,no,4.0,1,4,1.0,1.0,1,2,no,10,13,13,satisfactory,12.5,satisfactory
493727,Math,GP,F,17,R,GT3,A,3,2,other,other,home,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4.0,3,3,2.0,3.0,2,4,no,9,10,10,satisfactory,9.0,satisfactory
495095,Math,GP,F,16,U,GT3,T,2,3,services,services,course,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4.0,3,3,1.0,1.0,2,10,no,11,12,13,satisfactory,10.5,satisfactory
495604,Por,GP,F,17,U,GT3,T,4,3,other,other,reputation,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,3.0,4,5,2.0,4.0,1,16,no,11,9,10,satisfactory,6.0,unsatisfactory
495650,Math,GP,F,16,U,GT3,T,3,4,at_home,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,2.0,4,3,1.0,2.0,3,12,no,5,5,5,unsatisfactory,2.0,unsatisfactory
496989,Por,MS,M,16,R,LE3,T,1,2,other,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,no,no,4.0,4,4,2.0,4.0,5,4,no,9,10,11,satisfactory,10.0,satisfactory
497335,Por,MS,F,16,U,GT3,T,2,1,other,services,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5.0,3,3,1.0,1.0,1,0,yes,14,13,14,good,9.0,satisfactory
498103,Math,GP,F,15,R,GT3,T,1,1,other,other,reputation,mother,1,2,2,yes,yes,no,no,no,yes,yes,yes,3.0,3,4,2.0,4.0,5,2,no,8,6,5,unsatisfactory,2.5,unsatisfactory
500008,Por,GP,F,16,U,GT3,T,3,3,other,other,reputation,mother,3,2,0,yes,yes,no,yes,yes,yes,no,no,5.0,3,2,1.0,1.0,4,2,yes,13,14,14,good,8.5,satisfactory
500291,Math,GP,M,15,U,LE3,T,3,3,other,other,course,mother,1,2,0,no,no,no,yes,no,yes,yes,no,5.0,3,2,1.0,1.0,2,0,no,8,10,12,satisfactory,12.0,satisfactory
500505,Por,MS,F,17,U,GT3,T,4,2,teacher,other,course,father,2,4,0,no,no,no,no,yes,yes,yes,yes,4.0,2,3,3.0,1.0,5,0,yes,18,18,18,excellent,13.0,satisfactory
501038,Por,MS,F,18,R,GT3,T,1,1,other,other,home,mother,4,3,0,no,no,no,no,yes,yes,yes,no,4.0,3,2,1.0,2.0,4,4,no,10,11,12,satisfactory,11.0,satisfactory
501346,Math,GP,M,15,R,GT3,T,4,3,teacher,at-home,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4.0,5,2,1.0,1.0,5,0,yes,17,16,16,good,11.0,satisfactory
501710,Por,MS,M,16,U,GT3,T,1,1,at_home,services,home,mother,2,2,0,no,yes,no,yes,yes,yes,no,yes,5.0,4,5,4.0,5.0,3,0,no,7,0,0,unsatisfactory,0.0,unsatisfactory
502015,Math,GP,M,18,U,GT3,T,4,4,teacher,services,home,mother,2,1,0,no,no,yes,yes,yes,yes,yes,no,3.0,2,4,1.0,4.0,3,22,no,9,9,9,satisfactory,3.5,unsatisfactory
503908,Por,GP,F,16,U,GT3,T,3,1,services,other,course,mother,1,4,0,yes,yes,no,no,yes,yes,yes,no,4.0,3,3,1.0,2.0,5,0,no,10,9,10,satisfactory,10.0,satisfactory
504065,Math,MS,F,19,R,GT3,T,2,3,services,other,course,mother,1,3,1,no,no,no,yes,no,yes,yes,no,5.0,4,2,1.0,2.0,5,0,no,7,5,0,unsatisfactory,0,unsatisfactory
504919,Por,GP,F,19,U,LE3,A,2,3,at_home,other,home,other,2,1,1,no,no,no,no,yes,no,yes,no,1.0,2,3,3.0,4.0,5,16,no,10,11,11,satisfactory,6.0,unsatisfactory
505930,Por,GP,F,16,U,GT3,T,4,4,teacher,services,home,mother,1,3,0,no,yes,no,yes,no,yes,yes,no,5.0,3,2,1.0,1.0,5,4,no,15,16,16,good,15.0,good
507594,Por,GP,F,17,R,GT3,T,2,1,at_home,services,course,mother,3,2,0,no,no,no,yes,yes,yes,no,no,2.0,1,1,1.0,1.0,3,2,no,13,13,13,satisfactory,12.5,satisfactory
507781,Por,MS,F,16,R,GT3,T,4,4,health,teacher,reputation,father,1,2,0,no,no,no,yes,no,yes,yes,yes,4.0,3,3,2.0,3.0,2,0,yes,14,16,16,good,11.0,satisfactory
509393,Math,GP,F,18,U,GT3,T,2,1,services,other,course,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,no,5.0,3,3,1.0,2.0,1,0,yes,8,8,0,unsatisfactory,0,unsatisfactory
509552,Math,GP,M,16,U,GT3,T,3,3,services,other,home,father,1,3,0,no,yes,no,yes,yes,yes,yes,no,5.0,3,3,1.0,1.0,5,2,yes,16,18,18,excellent,12.5,satisfactory
510084,Por,GP,F,15,U,LE3,T,4,3,services,services,reputation,father,1,2,0,yes,no,no,yes,yes,yes,yes,yes,4.0,4,4,2.0,4.0,2,0,yes,13,12,12,satisfactory,7.0,unsatisfactory
510166,Por,MS,M,16,U,GT3,A,1,2,other,other,other,mother,1,3,0,yes,no,no,no,yes,yes,yes,no,4.0,4,3,1.0,1.0,5,0,no,10,11,11,satisfactory,11.0,satisfactory
512590,Por,GP,F,19,U,GT3,T,1,1,other,other,course,other,3,3,0,no,no,no,yes,yes,no,no,yes,1.0,5,5,4.0,3.0,5,12,no,10,10,11,satisfactory,8.0,satisfactory
514176,Por,MS,M,16,R,LE3,T,1,1,at_home,other,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,4.0,5,5,2.0,4.0,5,0,no,10,10,9,satisfactory,9.0,satisfactory
514474,Por,GP,M,17,U,GT3,T,2,3,other,other,course,father,2,1,0,no,no,no,no,yes,yes,yes,no,5.0,2,2,1.0,1.0,2,2,yes,9,12,13,satisfactory,7.5,unsatisfactory
515594,Por,GP,M,16,U,LE3,T,4,3,services,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5.0,4,2,1.0,2.0,5,6,no,12,12,13,satisfactory,11.5,satisfactory
515781,Math,GP,F,17,U,GT3,T,2,2,other,other,course,mother,1,2,0,no,yes,no,no,yes,yes,no,yes,4.0,2,2,1.0,1.0,3,12,no,11,9,9,satisfactory,6.0,unsatisfactory
516232,Por,MS,M,18,U,GT3,T,4,4,teacher,teacher,home,father,1,2,0,no,no,no,yes,no,yes,yes,no,3.0,2,4,1.0,4.0,2,4,no,17,18,19,excellent,18.0,excellent
517883,Por,GP,F,17,R,LE3,T,3,1,services,other,reputation,mother,2,4,0,no,yes,no,no,yes,yes,no,no,3.0,1,2,1.0,1.0,3,0,no,18,19,19,excellent,19.0,excellent
518508,Por,GP,F,18,U,GT3,T,2,2,at_home,services,home,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4.0,3,3,1.0,1.0,3,0,no,11,12,13,satisfactory,13.0,satisfactory
518546,Por,MS,M,17,U,LE3,A,1,0,other,other,home,mother,1,1,0,no,no,no,no,yes,yes,no,yes,4.0,1,2,1.0,1.0,5,4,yes,11,11,12,satisfactory,6.0,unsatisfactory
519638,Math,GP,M,18,U,GT3,T,2,2,other,services,reputation,father,1,2,1,no,no,no,no,yes,no,yes,no,5.0,5,4,3.0,5.0,2,0,no,7,7,0,unsatisfactory,0,unsatisfactory
519665,Math,GP,F,17,U,GT3,A,4,4,other,teacher,home,mother,2,2,0,yes,yes,no,no,yes,yes,no,no,4.0,1,4,1.0,1.0,1,6,no,6,5,6,unsatisfactory,4.5,unsatisfactory
520300,Math,GP,F,18,U,GT3,T,3,3,services,services,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5.0,3,4,1.0,1.0,4,0,no,7,0,0,unsatisfactory,0.0,unsatisfactory
520417,Math,GP,F,16,U,GT3,T,2,1,other,other,course,mother,1,2,0,no,yes,yes,no,yes,yes,no,yes,4.0,3,5,1.0,1.0,5,2,no,8,9,10,satisfactory,9.5,satisfactory
521766,Por,MS,F,18,U,LE3,T,2,2,services,services,course,father,2,3,0,no,no,no,no,yes,yes,yes,yes,5.0,4,5,1.0,4.0,3,0,no,11,12,13,satisfactory,13.0,satisfactory
523219,Math,GP,M,17,U,LE3,T,1,1,health,other,course,mother,2,1,1,no,yes,no,yes,yes,yes,yes,no,4.0,4,4,1.0,2.0,5,2,no,7,9,8,satisfactory,6.5,unsatisfactory
524843,Por,MS,F,17,R,LE3,A,2,1,services,other,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,5.0,3,3,1.0,2.0,2,5,no,11,11,12,satisfactory,10.75,satisfactory
526455,Por,GP,F,18,R,LE3,T,1,1,at-home,other,reputation,mother,2,4,0,no,yes,no,yes,yes,yes,no,no,5.0,2,2,1.0,1.0,3,2,no,17,17,18,excellent,17.5,good
527198,Por,GP,M,16,U,GT3,T,3,3,other,services,course,father,1,2,1,no,yes,no,no,yes,yes,yes,yes,4.0,5,5,4.0,4.0,5,0,yes,10,10,1,unsatisfactory,0,unsatisfactory
529204,Por,GP,M,16,R,GT3,A,4,4,other,teacher,reputation,mother,2,3,0,no,yes,no,yes,yes,yes,yes,yes,2.0,4,3,1.0,1.0,5,4,no,13,13,13,satisfactory,12.0,satisfactory
529387,Por,GP,F,15,R,GT3,T,1,1,other,other,course,mother,3,1,1,no,no,no,yes,yes,yes,yes,yes,5.0,5,5,1.0,1.0,1,2,yes,8,9,9,satisfactory,2.5,unsatisfactory
529540,Por,MS,F,18,U,GT3,T,2,2,services,at_home,reputation,father,2,2,0,no,no,no,yes,no,yes,yes,no,4.0,3,5,1.0,1.0,1,2,no,12,13,14,good,13.5,satisfactory
530994,Por,MS,M,18,R,LE3,T,3,2,services,other,course,mother,3,1,0,no,no,no,no,no,yes,yes,no,4.0,4,1,3.0,4.0,5,4,no,10,11,11,satisfactory,10.0,satisfactory
531494,Por,GP,F,17,U,GT3,T,3,1,other,at_home,home,mother,1,1,1,no,yes,yes,no,yes,yes,yes,yes,4.0,1,2,1.0,1.0,3,6,no,10,13,13,satisfactory,10.5,satisfactory
531503,Math,GP,M,18,U,LE3,T,1,1,other,other,course,mother,1,1,3,no,no,no,no,yes,no,yes,yes,2.0,3,5,2.0,5.0,4,0,no,6,5,0,unsatisfactory,0,unsatisfactory
534886,Por,GP,M,15,U,GT3,T,4,4,services,other,course,mother,1,1,0,no,yes,yes,yes,no,yes,yes,no,5.0,3,3,1.0,1.0,5,2,no,12,13,12,satisfactory,11.5,satisfactory
535075,Por,MS,F,16,R,GT3,T,1,1,at_home,other,other,father,4,3,0,yes,yes,no,no,yes,yes,no,no,4.0,4,3,1.0,1.0,5,2,no,10,9,10,satisfactory,9.5,satisfactory
536533,Math,GP,m,15,U,GT3,T,4,4,services,teacher,course,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,4.0,3,3,1.0,1.0,5,2,yes,19,18,18,excellent,12.5,satisfactory
538691,Por,GP,M,18,U,GT3,T,4,2,teacher,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4.0,3,2,1.0,4.0,5,2,no,15,16,16,good,15.5,good
542032,Por,GP,M,19,R,LE3,T,2,1,at_home,services,course,mother,2,3,1,no,no,no,yes,yes,yes,yes,yes,4.0,3,1,1.0,1.0,5,0,no,9,10,11,satisfactory,10.0,satisfactory
543131,Por,GP,M,18,U,GT3,T,4,4,teacher,services,home,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,3.0,2,4,1.0,4.0,3,6,no,11,12,12,satisfactory,10.5,satisfactory
544841,Math,GP,F,15,U,GT3,T,1,1,other,other,home,father,1,2,0,no,yes,no,yes,no,yes,yes,no,4.0,3,2,2.0,3.0,4,2,no,9,10,10,satisfactory,9.5,satisfactory
549108,Math,GP,M,19,U,GT3,T,1,2,other,services,course,other,1,2,1,no,no,no,no,no,yes,yes,no,4.0,5,2,2.0,2.0,4,3,no,13,11,11,satisfactory,9.25,satisfactory
551288,Por,GP,M,15,U,GT3,T,2,3,other,other,home,mother,1,3,0,yes,no,no,no,no,yes,yes,no,5.0,3,2,1.0,2.0,5,2,no,10,9,9,satisfactory,8.5,satisfactory
552788,Math,GP,F,17,U,LE3,T,2,2,services,services,course,father,1,4,0,no,no,yes,yes,yes,yes,yes,yes,3.0,4,1,1.0,1.0,2,0,no,10,9,0,unsatisfactory,0.0,unsatisfactory
553367,Por,GP,F,18,U,GT3,T,4,3,other,other,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4.0,3,4,1.0,1.0,5,2,no,14,15,17,good,16.5,good
554328,Por,GP,F,16,U,GT3,T,2,2,other,other,home,mother,1,2,0,no,yes,no,no,no,yes,yes,no,5.0,1,5,1.0,1.0,4,0,no,12,12,13,satisfactory,13.0,satisfactory
554351,Math,GP,M,17,R,LE3,T,1,2,other,other,reputation,mother,1,1,0,no,no,no,no,yes,yes,no,no,2.0,2,2,3.0,3.0,5,8,no,16,12,13,satisfactory,11.0,satisfactory
555256,Math,GP,M,15,U,GT3,T,4,4,services,services,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4.0,3,1,1.0,1.0,5,0,no,17,16,17,good,17.0,good
555846,Por,GP,F,17,U,LE3,T,4,2,teacher,services,reputation,mother,1,4,0,no,yes,no,yes,yes,yes,yes,no,4.0,2,3,1.0,1.0,4,2,no,14,15,17,good,16.5,good
555929,Math,GP,F,15,U,GT3,T,2,2,other,other,course,mother,1,4,0,yes,yes,yes,no,yes,yes,yes,no,5.0,1,2,1.0,1.0,3,8,no,7,8,8,satisfactory,6.0,unsatisfactory
